id,est_psi03,est_psi13,est_psi23,method,p_I1,p_I2,ph1,ph2,seed,psi03,psi13,psi23
79,2.297943964916966,2.0875226984803827,0.12074619801321836,Three-step,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
80,6.984209862567568,3.696173570871486,-0.15842628237861853,Three-step,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
81,-0.637767202060076,0.15543303821035453,0.7111219305703798,Three-step,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
82,-0.299177371827947,-1.473739002354077,-0.18061937120036045,Three-step,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
83,4.092736916025857,-0.005403004997450517,0.3288560515595543,Three-step,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
84,-2.5365990622350654,0.35301401539521143,-0.67896331548974,Three-step,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
85,0.5809348129692229,-0.6442916803715336,-0.8141028716328985,Three-step,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
86,-1.8722279105902415,-3.294397834530023,0.08685811880608418,Three-step,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
87,1.2550007074919562,-2.5146420785900325,-0.380826852469706,Three-step,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
88,-0.8463295359901634,0.9188611440639485,-0.1905664290793857,Three-step,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
89,1.0846656331585207,-0.24730503617809113,-0.5021955158002587,Three-step,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
90,1.968341251877649,-0.11195271818453084,-0.9353594134246682,Three-step,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
91,-0.6387998617609102,2.2615617481028725,0.06257111053780168,Three-step,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
92,9.048899587732935,-0.32311089093389955,0.02245641704667835,Three-step,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
93,0.2769442900961976,-0.6612593833863193,0.25434873606658837,Three-step,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
94,1.4724107534708872,-0.18554328795116087,0.1938208135678264,Three-step,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
95,1.7505597494604819,-0.14388636654737083,0.25578525565649096,Three-step,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
